pd_id,party_clf_pdid
pd-102301331637189-1,DEM
pd-102301601656820-1,REP
pd-102302194894652-2,DEM
pd-102303104906457-1,REP
pd-102303104906457-2,REP
pd-102303104906457-3,REP
pd-102303321149005-1,DEM
pd-102307698254818-1,REP
pd-102308581493758-1,DEM
pd-102309061642051-1,DEM
pd-102309558248876-1,DEM
pd-102313888127175-1,OTHER
pd-102315041409283-1,DEM
pd-102320708269826-1,DEM
pd-102322271292619-1,DEM
pd-102324124578809-1,REP
pd-102328688053815-1,DEM
pd-102329548192435-1,OTHER
pd-102330121627694-1,DEM
pd-102334361225507-1,DEM
pd-1023379247825020-1,DEM
pd-102341424614792-1,DEM
pd-102343781647112-1,REP
pd-102346064522931-1,DEM
pd-1023516414456183-1,REP
pd-102356267962351-1,DEM
pd-102356267962351-2,DEM
pd-102360534831700-1,DEM
pd-102361831596090-1,DEM
pd-102365161385138-2,DEM
pd-102373371457048-1,REP
pd-102377984581168-1,DEM
pd-102381014933430-1,REP
pd-102381551408426-1,DEM
pd-102381944438965-2,DEM
pd-102383288250872-1,DEM
pd-102389388065868-1,DEM
pd-102390478045722-1,DEM
pd-102394581287236-1,OTHER
pd-102395401369826-1,DEM
pd-102404648174096-1,REP
pd-102410844643430-1,DEM
pd-102411434826327-1,REP
pd-102413723172970-1,REP
pd-102416074917376-1,REP
pd-102419148272424-1,DEM
pd-102429433247259-2,DEM
pd-102436154792-2,DEM
pd-102436514852011-1,DEM
pd-102438234845223-1,DEM
pd-102439101640874-1,DEM
pd-102439174938829-1,REP
pd-1024399217596322-3,REP
pd-102444971547037-1,DEM
pd-102447628100658-1,DEM
pd-102448638254233-1,REP
pd-102448638254233-2,DEM
pd-102448824813048-1,DEM
pd-102450428287518-1,DEM
pd-102451464709521-1,DEM
pd-102455491417600-1,DEM
pd-102460623138290-3,DEM
pd-102462664922531-1,DEM
pd-102467187843388-1,DEM
pd-102467187843388-2,REP
pd-1024681364226225-3,DEM
pd-102468354917237-2,DEM
pd-102470074819503-1,REP
pd-102478528086004-1,DEM
pd-102481161513874-1,DEM
pd-102484541627445-1,DEM
pd-102488921395616-1,DEM
pd-102490794676635-1,DEM
pd-102491931398092-1,REP
pd-102497074600422-1,REP
pd-102497471625905-1,REP
pd-1024984580892392-4,DEM
pd-102507691272650-1,DEM
pd-102510868136674-1,DEM
pd-102512224765633-1,DEM
pd-102514858268440-1,REP
pd-102517034627360-1,DEM
pd-102518121228726-1,DEM
pd-102520084852243-1,DEM
pd-10252353761-1,DEM
pd-102526514464016-2,REP
pd-102527004893192-1,REP
pd-102528274902082-1,DEM
pd-102529568210127-1,DEM
pd-102530034720573-1,DEM
pd-102532158303098-1,REP
pd-102540204580217-3,DEM
pd-102540761552770-1,DEM
pd-102541941206499-1,DEM
pd-102543148041632-1,REP
pd-102543928022666-1,DEM
pd-102546331595403-1,REP
pd-102553348169109-1,DEM
pd-102555331598079-1,DEM
pd-102557524471460-1,DEM
pd-102558471626374-1,DEM
pd-102558554891829-1,REP
pd-102559441486011-1,REP
pd-102561788055862-2,DEM
pd-102562634963890-1,DEM
pd-102564128179023-1,DEM
pd-102564364957964-1,DEM
pd-102567898199594-1,REP
pd-102574434516809-1,DEM
pd-102579318191600-1,DEM
pd-102581241477509-1,DEM
pd-102590137916214-1,DEM
pd-102595498024546-1,DEM
pd-102610431183417-1,DEM
pd-102612434524907-1,DEM
pd-102612754742505-1,DEM
pd-102613274770867-1,DEM
pd-102613451527791-1,DEM
pd-102617961152741-2,DEM
pd-102619234665360-2,DEM
pd-102624624981588-1,REP
pd-102625914454226-1,DEM
pd-102628911624815-1,REP
pd-102630137971953-1,DEM
pd-102634107788032-1,DEM
pd-102636677971854-1,REP
pd-102636861398852-1,REP
pd-102637254718101-2,DEM
pd-102638171542870-1,OTHER
pd-102641288126441-1,REP
pd-102646114629176-1,DEM
pd-102647228092660-1,DEM
pd-102651074597577-1,DEM
pd-102651151355787-1,DEM
pd-102658424682069-1,REP
pd-102659217991609-1,DEM
pd-102660357959236-1,REP
pd-102661081603199-1,DEM
pd-102663263107932-1,REP
pd-102663928026864-1,DEM
pd-1026660170712879-1,DEM
pd-102666891445575-1,DEM
pd-102668994755950-2,DEM
pd-102670071104302-1,REP
pd-102671331487937-1,REP
pd-102671714845734-1,REP
pd-102675461099169-1,DEM
pd-102677988074357-1,REP
pd-102682371571801-1,REP
pd-102682681124239-2,REP
pd-102688224916503-1,REP
pd-102689561566768-1,DEM
pd-102690744797075-1,DEM
pd-102691141573339-2,REP
pd-102692194897092-1,DEM
pd-102697937986055-1,DEM
pd-102700271543371-1,DEM
pd-102702957944828-1,DEM
pd-102705761210967-1,DEM
pd-102705761210967-2,DEM
pd-102707767976896-2,REP
pd-102711004724091-1,REP
pd-102715801296671-1,REP
pd-102715801296671-2,REP
pd-102722747938444-1,DEM
pd-102725661524802-1,REP
pd-102728921611138-1,REP
pd-102732357753611-1,DEM
pd-102734125953-3,REP
pd-102745147891580-1,REP
pd-102745147891580-2,REP
pd-102747281355975-2,DEM
pd-102747281355975-3,DEM
pd-102747281355975-4,DEM
pd-102750726779234-2,DEM
pd-102750726779234-3,DEM
pd-102753711574587-1,DEM
pd-102756028245906-1,DEM
pd-102756764906503-1,DEM
pd-102757114539016-2,DEM
pd-102760641158417-1,DEM
pd-102761038017535-1,DEM
pd-102762811246850-1,DEM
pd-102762941408351-1,DEM
pd-102765601396728-2,REP
pd-102766337757060-1,DEM
pd-1027682707393110-2,DEM
pd-1027682707393110-3,DEM
pd-102768831610322-1,REP
pd-102769544884765-1,DEM
pd-102771646440276-1,DEM
pd-102771914798247-1,REP
pd-102771914798247-2,DEM
pd-102772158189543-1,REP
pd-102773501306443-1,DEM
pd-102773717835610-1,DEM
pd-102775471115156-2,REP
pd-102777921519129-1,REP
pd-102779504741792-1,DEM
pd-102779504741792-2,DEM
pd-102781694834193-1,REP
pd-102784971553852-1,REP
pd-102784971553852-2,DEM
pd-102787401315338-1,DEM
pd-102788311566576-1,REP
pd-102796944877926-1,REP
pd-102797667765381-1,REP
pd-102800624641872-1,REP
pd-102801507792085-1,DEM
pd-1028027527260414-1,DEM
pd-102803341340734-1,DEM
pd-102806138011596-1,DEM
pd-102806201452583-1,DEM
pd-102806201452583-2,DEM
pd-102806281114082-1,DEM
pd-102809134474382-1,DEM
pd-102809134474382-2,DEM
pd-102829481516779-1,DEM
pd-102830801238547-1,DEM
pd-1028314080525929-1,DEM
pd-102833728156429-1,DEM
pd-102834374825837-1,DEM
pd-102837054897657-1,REP
pd-102837927973764-1,REP
pd-102839294831181-1,DEM
pd-102839294831181-2,DEM
pd-1028395367183145-1,DEM
pd-102840718061158-1,DEM
pd-102847817856120-1,DEM
pd-102849884915943-1,DEM
pd-102851584945536-1,REP
pd-102853608238221-1,DEM
pd-102854561467441-2,DEM
pd-102860334912244-1,DEM
pd-102866844473066-1,DEM
pd-102866874575985-1,REP
pd-102874891274755-1,DEM
pd-102875587947942-1,REP
pd-102875901216129-1,DEM
pd-102876221615450-1,DEM
pd-102877524950962-1,DEM
pd-102877571215418-2,DEM
pd-102882204881261-1,DEM
pd-102883404710701-1,REP
pd-102887871434364-1,DEM
pd-102897170536196-1,DEM
pd-102902521232467-1,DEM
pd-102904654693161-1,DEM
pd-102909996011-4,DEM
pd-102916801539597-1,DEM
pd-1029251563877853-3,DEM
pd-102925518003255-1,REP
pd-102926808220257-1,REP
pd-102926808220257-2,REP
pd-102930737917682-1,REP
pd-1029349247223606-2,REP
pd-102939377918985-1,REP
pd-102940118170371-1,REP
pd-102940631091081-1,DEM
pd-102940748211235-1,REP
pd-102940748211235-2,REP
pd-102952381227617-1,DEM
pd-102952381227617-2,REP
pd-102952808178795-1,REP
pd-102956457934203-1,DEM
pd-102959414942393-1,DEM
pd-102959799834968-1,DEM
pd-102961691529847-1,REP
pd-102964924453030-1,DEM
pd-102972344646430-1,REP
pd-102975771471410-1,DEM
pd-102982107958818-1,REP
pd-102988591071943-3,REP
pd-102993134710321-1,DEM
pd-102996678004943-1,DEM
pd-102998484483813-1,DEM
pd-1030021013726452-2,DEM
pd-103008744441565-2,REP
pd-103009478038936-2,REP
pd-103009538170881-1,DEM
pd-103012967799090-1,DEM
pd-103019409737549-1,DEM
pd-103026661507696-1,DEM
pd-103026661507696-2,DEM
pd-103031991317406-1,DEM
pd-103033884874554-1,DEM
pd-103034998222805-1,DEM
pd-103035051471324-2,REP
pd-103035884739125-1,REP
pd-103036584847574-1,DEM
pd-103038304682812-1,DEM
pd-103042164508752-2,REP
pd-103046977892124-2,DEM
pd-103048587920360-1,DEM
pd-103049044856371-1,REP
pd-103050098137502-1,REP
pd-103051121188552-1,DEM
pd-103058678167064-1,DEM
pd-103061101365547-1,DEM
pd-103062291460185-1,DEM
pd-103067581133922-1,REP
pd-103075334816156-1,DEM
pd-103075656740-1,DEM
pd-103078651247054-1,DEM
pd-103078951050057-1,REP
pd-103084978165378-1,REP
pd-103088348195325-1,REP
pd-103091551376724-2,DEM
pd-103092094748381-1,REP
pd-103093954752195-1,DEM
pd-103097324374299-1,DEM
pd-103099268202690-1,DEM
pd-1031034460276823-2,DEM
pd-103105688128154-1,DEM
pd-103106921380180-1,REP
pd-103107673066457-1,REP
pd-103110794812461-1,REP
pd-103115651539543-1,REP
pd-103116547911857-1,DEM
pd-103116547911857-2,DEM
pd-10312041466-1,DEM
pd-103124338180030-2,REP
pd-103128341403089-1,DEM
pd-103129741415843-1,DEM
pd-103131054573692-1,REP
pd-103131054573692-4,DEM
pd-103131611470774-1,DEM
pd-103133401393310-1,DEM
pd-103133618140202-1,DEM
pd-103135861086468-2,DEM
pd-103135861086468-3,DEM
pd-103136847786393-1,DEM
pd-103139754845098-1,REP
pd-103142867775344-1,REP
pd-103144548151014-1,DEM
pd-103148734849441-2,REP
pd-103150964762932-1,DEM
pd-103151768211033-1,DEM
pd-103154581527446-1,DEM
pd-103156231572510-1,REP
pd-103157341054710-2,REP
pd-103163458207589-1,REP
pd-103165041317630-1,REP
pd-103166211508508-1,REP
pd-103175081156483-2,OTHER
pd-103178464601075-1,DEM
pd-103179997881889-1,DEM
pd-103181014407199-1,DEM
pd-103181611545029-1,REP
pd-103182799726244-1,REP
pd-103185334702225-1,DEM
pd-103186421483396-1,REP
pd-103186561470173-1,REP
pd-103187131507046-1,DEM
pd-103188198173962-1,DEM
pd-103189669746931-1,DEM
pd-103193179345-6,DEM
pd-103199934545484-2,REP
pd-103201658220756-1,REP
pd-103203971274743-1,DEM
pd-103205188060872-1,DEM
pd-103206531539119-2,REP
pd-103211898062035-1,REP
pd-103213458030761-2,REP
pd-103213458030761-3,REP
pd-103213601095503-1,DEM
pd-103215284558105-1,DEM
pd-103218074677876-1,DEM
pd-103218494866778-1,DEM
pd-103234651514635-1,REP
pd-103236751274798-1,DEM
pd-103247554407002-1,DEM
pd-103249234584851-1,DEM
pd-103254708136154-1,DEM
pd-103254751059262-1,REP
pd-103255507878190-1,REP
pd-103258514844023-1,REP
pd-103259894574291-1,DEM
pd-103261231481020-1,DEM
pd-103264284891074-1,DEM
pd-103268654671592-1,DEM
pd-103272957964218-1,DEM
pd-103276838032633-2,DEM
pd-103280727809641-3,REP
pd-103281871279487-1,DEM
pd-103282611436569-1,DEM
pd-103282707923828-1,REP
pd-103285341226512-1,DEM
pd-103286864861707-1,REP
pd-103287198164349-1,REP
pd-103291907842568-1,REP
pd-103294664769776-1,DEM
pd-103296004626999-2,DEM
pd-103298331358507-1,REP
pd-103308257946985-2,DEM
pd-103310207999093-1,DEM
pd-103315378108004-1,DEM
pd-103316257862246-2,REP
pd-103322426424621-1,DEM
pd-103326878194320-1,DEM
pd-103334338067945-1,DEM
pd-103334431208895-1,DEM
pd-103335911290689-1,DEM
pd-103342268150615-1,REP
pd-103342751342043-1,REP
pd-103342804372759-1,DEM
pd-103342934749025-1,DEM
pd-103343544690642-2,DEM
pd-103345638145521-1,REP
pd-103347527861405-1,REP
pd-103356281508166-2,DEM
pd-103356471287635-1,DEM
pd-103357561335339-1,DEM
pd-103359118171507-1,DEM
pd-103363408105049-1,DEM
pd-103366416397616-1,DEM
pd-103366416397616-2,DEM
pd-103368786073-1,DEM
pd-1033693476679014-1,DEM
pd-103373224404755-2,DEM
pd-103374634709285-1,DEM
pd-103376984454021-1,REP
pd-103381991529112-1,REP
pd-103382708104816-1,DEM
pd-103386061350568-2,DEM
pd-103394284570411-1,DEM
pd-103394284570411-2,DEM
pd-103400267947053-2,REP
pd-103404957668303-1,DEM
pd-103405747975934-2,DEM
pd-103406084765618-1,REP
pd-103409177858625-1,DEM
pd-103412057960831-1,DEM
pd-103416461537832-1,DEM
pd-103418414451601-1,REP
pd-103420761023331-1,DEM
pd-103424444606664-1,REP
pd-103430364532352-1,DEM
pd-103430441007947-1,DEM
pd-103431981367088-1,DEM
pd-103438448119427-1,DEM
pd-103439301465946-1,DEM
pd-103443851470957-1,REP
pd-103449871477368-1,DEM
pd-103452467875971-1,DEM
pd-103457211378848-1,DEM
pd-103457234661774-1,REP
pd-103457731019994-1,DEM
pd-103462479704439-1,REP
pd-103466858164412-1,REP
pd-1034683143215774-4,DEM
pd-103470541119519-1,DEM
pd-103472678159706-1,REP
pd-103482367823236-1,OTHER
pd-103482544790514-1,REP
pd-103482874684815-2,DEM
pd-103493557901081-1,DEM
pd-103497601021254-2,REP
pd-103498934725893-1,REP
pd-103505378090703-1,DEM
pd-103506861260049-1,REP
pd-103506984656639-1,REP
pd-103512711233787-1,REP
pd-103513427771205-1,DEM
pd-103514794721448-1,DEM
pd-103524831374237-1,DEM
pd-103526514708833-1,REP
pd-103529867875556-1,REP
pd-103531607822207-2,DEM
pd-103540684797241-1,DEM
pd-103548911154638-2,DEM
pd-103552574828200-1,DEM
pd-103557344824117-1,REP
pd-103571278142168-1,DEM
pd-103574887826270-1,DEM
pd-103585914398956-3,DEM
pd-103589341399482-1,DEM
pd-103597604713894-1,REP
pd-103603567848830-1,DEM
pd-103610038139668-1,DEM
pd-103611051378563-1,DEM
pd-103615567912333-1,DEM
pd-103618837876860-1,REP
pd-103619558133019-1,DEM
pd-103631718159102-1,REP
pd-103632287921118-1,REP
pd-103632481500074-1,DEM
pd-103644036958-2,DEM
pd-103646218118090-1,DEM
pd-103648584833346-1,DEM
pd-103651361268101-1,DEM
pd-103667951481101-1,REP
pd-103667951481101-2,REP
pd-103670574826721-1,REP
pd-103672123082599-2,DEM
pd-103674591219109-1,DEM
pd-103682988095910-1,DEM
pd-103685974471159-1,DEM
pd-103686151190185-1,REP
pd-103686551041491-1,REP
pd-103689651431733-1,REP
pd-103691921242643-1,DEM
pd-103694317846862-1,REP
pd-103696728146990-1,DEM
pd-103696728146990-2,DEM
pd-103700211446929-1,DEM
pd-103703898129272-1,DEM
pd-103712698168850-1,DEM
pd-103713898152220-1,DEM
pd-1037157259782946-2,DEM
pd-103716957822690-1,DEM
pd-103717154797813-3,DEM
pd-103729197984655-1,DEM
pd-103730234569196-1,REP
pd-103744091462809-1,REP
pd-103744091462809-2,REP
pd-103764627686968-1,DEM
pd-103767174529111-1,DEM
pd-103770468043260-1,DEM
pd-103774458138352-1,REP
pd-103774718121881-1,DEM
pd-103776497817791-1,DEM
pd-103784067927831-1,REP
pd-1037872546360579-1,DEM
pd-103790508123814-1,REP
pd-103797677664436-1,DEM
pd-103798138092116-1,DEM
pd-103801234679071-1,DEM
pd-103801291277974-1,DEM
pd-103801844298982-1,REP
pd-103803414526259-1,DEM
pd-103806957816376-1,REP
pd-103808294765396-1,REP
pd-103808557629700-2,DEM
pd-103814391254102-1,DEM
pd-103814391254102-2,DEM
pd-103814538005547-1,REP
pd-103814884465516-1,DEM
pd-103817464586934-1,DEM
pd-103817601325974-1,DEM
pd-103824927906510-1,DEM
pd-103825711347427-1,DEM
pd-103828241312020-1,DEM
pd-103829304786223-1,DEM
pd-103833344693200-1,DEM
pd-103834811386284-1,REP
pd-103845553042460-1,DEM
pd-103848788098513-1,REP
pd-103853618139119-1,DEM
pd-103854524717217-1,DEM
pd-103856784726647-1,DEM
pd-103859578177926-1,REP
pd-103861511019372-1,REP
pd-103861511019372-2,REP
pd-103864061464089-1,REP
pd-103866474501550-1,DEM
pd-103868444686026-1,DEM
pd-103868444686026-2,DEM
pd-103884294735452-1,DEM
pd-103886039709515-1,REP
pd-103890001426406-1,DEM
pd-103892517769026-1,REP
pd-103895491231332-1,REP
pd-103898164516961-1,DEM
pd-103909661260841-1,DEM
pd-103910991507971-1,DEM
pd-103934071014071-1,DEM
pd-103934071014071-2,DEM
pd-103935277670393-1,REP
pd-103936177693945-1,REP
pd-103936797907902-1,REP
pd-103946078097749-1,REP
pd-103946614383021-1,DEM
pd-103952027947204-1,REP
pd-103952604499522-1,REP
pd-103955111342999-1,DEM
pd-103957818009647-1,REP
pd-1039601176181323-1,DEM
pd-103970691374054-1,DEM
pd-103977791381014-1,DEM
pd-103979337736591-1,DEM
pd-103983379801-4,DEM
pd-103983379801-6,DEM
pd-103987634439727-1,DEM
pd-104004620940896-1,DEM
pd-104004620940896-2,DEM
pd-104005777970217-1,REP
pd-104006161328622-1,REP
pd-104010744313600-1,DEM
pd-104012084703106-2,DEM
pd-104018864772646-2,REP
pd-104018894546623-1,DEM
pd-104019364592553-1,REP
pd-104021321314439-2,DEM
pd-104021444503945-1,DEM
pd-104022694292340-1,REP
pd-104026664312800-1,REP
pd-104027944769027-1,REP
pd-104027944769027-2,REP
pd-104028571119726-1,DEM
pd-104033728104744-1,DEM
pd-104035471433742-1,DEM
pd-104038541334426-2,DEM
pd-104038541334426-3,DEM
pd-104041274805339-1,DEM
pd-104041664594439-2,REP
pd-104048094284688-1,DEM
pd-104070711418640-1,DEM
pd-104073381439402-1,DEM
pd-104084298079050-1,DEM
pd-104088654751354-1,DEM
pd-104093118053039-1,DEM
pd-104093784662066-1,DEM
pd-104097631410790-1,DEM
pd-104098411152108-1,DEM
pd-104099074492299-1,REP
pd-104099324713891-1,DEM
pd-104099361274136-1,DEM
pd-104110311330006-1,REP
pd-104110311330006-2,REP
pd-104112564741005-1,DEM
pd-104113317870732-1,DEM
pd-104113867724252-1,DEM
pd-104114271174157-1,REP
pd-104119644813851-1,REP
pd-104123887850629-1,REP
pd-104127571175233-1,REP
pd-104135594721968-1,DEM
pd-104137258012640-2,DEM
pd-104139141429419-1,DEM
pd-104141422951673-4,DEM
pd-104142590938144-1,DEM
pd-104146011282652-1,DEM
pd-104147594739920-1,REP
pd-104149030935111-1,DEM
pd-104156097643122-1,DEM
pd-104164498028393-2,DEM
pd-104165601449402-1,DEM
pd-104166524715452-1,DEM
pd-104170004713256-1,DEM
pd-104171054466999-1,DEM
pd-104172305904-1,DEM
pd-104178704279594-4,DEM
pd-104181186973-3,REP
pd-104185761465450-1,REP
pd-104187388110503-1,DEM
pd-104189234347783-1,DEM
pd-104189856322021-1,REP
pd-104193911346733-1,DEM
pd-104209087932680-1,REP
pd-104219007999516-1,DEM
pd-104226117588309-2,DEM
pd-104227857783529-1,REP
pd-104232188059700-1,DEM
pd-104236824667046-1,DEM
pd-104236967811937-1,DEM
pd-104236967811937-2,DEM
pd-104240788028670-1,DEM
pd-104241427963697-1,DEM
pd-104241918123299-1,DEM
pd-104243057993518-1,DEM
pd-104243792943104-4,DEM
pd-104245131196246-1,DEM
pd-104247054717629-1,DEM
pd-104253114469799-1,DEM
pd-104260528120079-1,REP
pd-104265147759897-1,DEM
pd-104269454742272-1,REP
pd-104275641455185-1,DEM
pd-104278531142402-1,REP
pd-104279931411521-1,DEM
pd-104286107605651-2,REP
pd-104288381188176-1,DEM
pd-104289981073636-2,REP
pd-104290047660202-1,DEM
pd-104296924523671-1,DEM
pd-104298048081547-1,DEM
pd-104312687953184-1,REP
pd-104313197706604-1,DEM
pd-104315888104126-1,DEM
pd-104319892920-4,REP
pd-104320074406295-1,DEM
pd-104321956320353-1,REP
pd-104323904478901-2,DEM
pd-104324594374360-2,DEM
pd-104328697995194-1,DEM
pd-104332661254150-1,REP
pd-104337764445702-1,REP
pd-104339138046948-1,DEM
pd-104339194296642-1,DEM
pd-104339748032689-1,DEM
pd-104346771140701-1,REP
pd-104351977946293-1,DEM
pd-104353054425180-1,DEM
pd-104353054425180-2,REP
pd-104353691309000-1,DEM
pd-104353781353592-2,DEM
pd-104354594734685-1,REP
pd-104359481097061-1,REP
pd-104360138056562-1,DEM
pd-104360334415970-1,DEM
pd-104368660917754-1,REP
pd-104369968066690-1,REP
pd-104371874433677-1,DEM
pd-104372924468760-1,DEM
pd-104374644797853-1,REP
pd-104379058055346-1,DEM
pd-104379058055346-2,REP
pd-104379108039754-1,DEM
pd-104379634456914-1,DEM
pd-104389237667875-2,REP
pd-104396067960339-1,DEM
pd-104396194587918-1,REP
pd-104401787851526-1,REP
pd-104403007783509-1,REP
pd-104409687644806-1,DEM
pd-104417898107024-1,REP
pd-104420247722965-1,DEM
pd-104445087807736-1,DEM
pd-104445587907517-1,DEM
pd-104450654319299-1,DEM
pd-104459147798630-1,DEM
pd-104466774795977-1,REP
pd-104467817837584-1,DEM
pd-104470938073851-1,DEM
pd-104475727956705-2,DEM
pd-104485251344142-1,REP
pd-104489067959571-1,DEM
pd-104489627992787-1,DEM
pd-104493631299422-1,DEM
pd-104503851136223-1,REP
pd-104508408049763-1,DEM
pd-104508408049763-2,DEM
pd-104516673282383-1,DEM
pd-104517427583535-3,DEM
pd-104518741162213-1,DEM
pd-104523054763191-1,REP
pd-104532557660044-1,REP
pd-1045340985548026-1,DEM
pd-104535094314099-1,DEM
pd-104538294751221-1,DEM
pd-104538807821152-1,DEM
pd-104540054627902-1,DEM
pd-104544538066200-1,DEM
pd-104545347767149-1,DEM
pd-104548134522250-1,DEM
pd-104555198059577-1,DEM
pd-104556131171821-1,DEM
pd-104556131171821-2,DEM
pd-104558271388268-1,REP
pd-104560737874043-2,DEM
pd-104562111264737-1,DEM
pd-104572594548176-2,REP
pd-104572594548176-3,REP
pd-104576501219980-1,DEM
pd-104577651234144-2,DEM
pd-104581894628364-1,DEM
pd-104582958076780-1,REP
pd-104583561383360-1,DEM
pd-104586607659233-3,DEM
pd-104592947565084-2,DEM
pd-104594437967116-1,DEM
pd-104594437967116-2,REP
pd-104599351408796-1,REP
pd-104608354345839-3,DEM
pd-104614641200137-2,DEM
pd-104625427859459-1,OTHER
pd-104628431368521-1,DEM
pd-104639741366634-1,DEM
pd-104639741366634-2,DEM
pd-104641014554665-1,REP
pd-104644481159870-5,DEM
pd-104649297701962-1,DEM
pd-104652854334093-1,DEM
pd-104652967947264-1,REP
pd-104653268106877-2,DEM
pd-104655944583339-1,DEM
pd-104659801302856-1,DEM
pd-104659801302856-2,DEM
pd-104667590928101-1,DEM
pd-104669404246190-1,DEM
pd-104670817893707-1,DEM
pd-1046730512074361-1,REP
pd-104673218071670-1,DEM
pd-104675730964100-1,REP
pd-104675852896964-1,DEM
pd-104676134243063-1,DEM
pd-104677441251023-1,DEM
pd-104684067632334-1,DEM
pd-104684201315902-1,REP
pd-104695957736922-1,DEM
pd-104697624670916-1,DEM
pd-104704401202729-1,DEM
pd-104714801355875-1,DEM
pd-104715534286472-1,DEM
pd-104716511054771-1,REP
pd-104726447728390-1,DEM
pd-104734278043453-1,REP
pd-104736168071731-1,REP
pd-104736427705821-1,DEM
pd-104747684572952-1,DEM
pd-104749460999122-1,DEM
pd-1047510532114105-1,DEM
pd-104751804463228-1,REP
pd-104756374573893-1,DEM
pd-1047578015353370-1,REP
pd-104764834352711-1,REP
pd-104768398061257-1,DEM
pd-104770584558278-1,DEM
pd-104775941051648-1,DEM
pd-104781297773360-1,REP
pd-104781297773360-2,REP
pd-104783487836323-1,REP
pd-104784143701-6,DEM
pd-104784784298073-1,DEM
pd-104785524424951-1,DEM
pd-104795177963608-1,DEM
pd-104795234662741-1,DEM
pd-104796288035522-1,REP
pd-104796740879587-2,DEM
pd-104798037846609-1,DEM
pd-104811414554991-1,REP
pd-104811701387594-1,DEM
pd-104811841358731-1,REP
pd-104824871043650-1,DEM
pd-104824871043650-2,REP
pd-104824871043650-3,DEM
pd-104827570909916-1,REP
pd-104828184642496-1,DEM
pd-104828184642496-2,DEM
pd-104828534705138-1,DEM
pd-104835337545349-1,DEM
pd-104838404502094-1,REP
pd-104841684643578-1,DEM
pd-104845108024348-1,REP
pd-104847181023177-1,DEM
pd-104849224417845-1,REP
pd-104854227774624-1,DEM
pd-104856814505092-1,DEM
pd-104860268061760-1,REP
pd-104860474393557-2,DEM
pd-104861954415215-1,DEM
pd-104861954415215-3,DEM
pd-104866177700461-1,DEM
pd-104871921348794-1,DEM
pd-104876677687385-1,DEM
pd-104887601170687-1,REP
pd-104898837935556-1,REP
pd-104900194742913-1,REP
pd-104906484676011-1,DEM
pd-104917451172676-1,REP
pd-104919618016661-1,DEM
pd-104920744363081-1,DEM
pd-1049268278554787-1,REP
pd-104927101375782-1,REP
pd-104927924618115-1,OTHER
pd-104928441376922-1,REP
pd-104930137938761-1,DEM
pd-104930137938761-2,DEM
pd-104933662932387-2,DEM
pd-104934207736995-1,DEM
pd-104936357926245-1,OTHER
pd-104938097814782-1,REP
pd-104942727777716-2,DEM
