pd_id,party_all_clf_pdid
pd-1554623914558031-4,DEM
pd-1554823334729812-3,DEM
pd-1555020631394957-1,DEM
pd-1555020631394957-3,REP
pd-1556269487954950-2,DEM
pd-155640675098595-2,REP
pd-155645630648-2,DEM
pd-155653881760176-3,REP
pd-1556582801301881-7,REP
pd-155667834544463-4,DEM
pd-1556928477963264-6,DEM
pd-1557722217817482-4,REP
pd-155772822901166-NA,REP
pd-1558042497785635-2,REP
pd-1558255740897428-1,DEM
pd-1559386374365464-2,REP
pd-155947787838173-2,DEM
pd-1560084740901349-2,DEM
pd-1560105467624797-3,DEM
pd-1560286300899883-2,DEM
pd-1560959047527920-1,DEM
pd-1561188134104114-4,REP
pd-1561212530773214-1,DEM
pd-1561365714120557-4,REP
pd-156201827729615-1,DEM
pd-156211421066289-3,REP
pd-1562375474035410-5,DEM
pd-1562713090633117-4,DEM
pd-156296274419595-1,DEM
pd-156350091158403-2,DEM
pd-1563790667070489-1,DEM
pd-156380400651-3,REP
pd-156392276602-3,DEM
pd-156394297720996-1,REP
pd-1564020153865338-2,REP
pd-1564439570496507-1,REP
pd-156474368333576-2,DEM
pd-156485241540894-1,REP
pd-156496968533805-1,DEM
pd-156496968533805-3,DEM
pd-156498254502351-2,DEM
pd-1565771470415353-1,REP
pd-156617551594931-3,DEM
pd-1567165533599949-1,DEM
pd-156726965136-2,DEM
pd-156802024655451-1,DEM
pd-15687409793-2,DEM
pd-156919701454702-1,DEM
pd-156919911022572-2,DEM
pd-1569253233364184-2,DEM
pd-156952994428814-1,DEM
pd-156968474833352-1,DEM
pd-1569691439814810-1,REP
pd-156971704365930-1,DEM
pd-156991033713-5,REP
pd-1570082353262795-2,DEM
pd-1570118656645702-6,REP
pd-157014824316362-1,DEM
pd-1570303253284046-1,DEM
pd-1570436056589861-5,DEM
pd-157049635075738-1,DEM
pd-157085063429-4,REP
pd-1571132936490223-2,DEM
pd-1571401929773000-1,DEM
pd-1571453109770170-4,REP
pd-157172885729-3,DEM
pd-157209698261503-2,DEM
pd-1572502799562028-2,DEM
pd-1573180299595728-4,REP
pd-1573475709616619-4,DEM
pd-1573961272897168-1,DEM
pd-157424581125374-1,REP
pd-157521957980788-2,DEM
pd-157522514269835-3,DEM
pd-1575347412785991-3,DEM
pd-1575347412785991-4,DEM
pd-157584048106907-2,REP
pd-157596564371710-2,REP
pd-157621525032201-2,DEM
pd-1576470005902194-2,REP
pd-1576552839287418-1,REP
pd-157665947697582-1,REP
pd-157667060993359-2,DEM
pd-157687271807-NA,DEM
pd-15771560300-3,DEM
pd-1577546755623426-1,DEM
pd-1577743705650131-3,DEM
pd-157828612919-3,REP
pd-157849334030-4,DEM
pd-157849841559162-1,DEM
pd-1578564045721928-1,DEM
pd-1578634792227551-2,DEM
pd-157882849714214-1,DEM
pd-157897254231768-2,REP
pd-1579877262318501-1,DEM
pd-158002573510-3,REP
pd-158020364262665-1,DEM
pd-158020364262665-3,DEM
pd-158089251516633-2,DEM
pd-1581066988819381-1,DEM
pd-158122851036414-1,REP
pd-158205117564878-2,REP
pd-158269208194-4,DEM
pd-158337310887484-3,DEM
pd-158366860920495-1,DEM
pd-158366860920495-2,DEM
pd-158378937529761-NA,DEM
pd-158391224612552-1,REP
pd-1584034571682724-4,REP
pd-1584100575213217-1,DEM
pd-1584249261833718-1,DEM
pd-158505287559920-1,DEM
pd-158512081407227-1,DEM
pd-1585291608451100-5,REP
pd-1585810588409979-3,REP
pd-158605298258235-2,REP
pd-1586241161699749-2,REP
pd-1586243961681194-2,DEM
pd-158639744171617-1,REP
pd-1586500668255512-1,DEM
pd-1586922324704702-5,REP
pd-158697077484554-3,DEM
pd-1587466241508123-3,REP
pd-1587641554830791-3,DEM
pd-158780614141444-1,DEM
pd-158791100909689-1,DEM
pd-1588128481224017-1,DEM
pd-158849787498192-3,DEM
pd-1589008304668402-3,DEM
pd-158901474162793-2,DEM
pd-1589254627793183-2,DEM
pd-1589261434655726-4,DEM
pd-158963645688-1,DEM
pd-159004266262440-1,REP
pd-1590877284560136-1,DEM
pd-1590877284560136-2,DEM
pd-1591545421154630-2,DEM
pd-159214207491260-2,DEM
pd-1592175234352394-1,DEM
pd-1592284140810506-2,DEM
pd-159232784454952-2,REP
pd-1593027961014790-2,DEM
pd-1593518174052711-3,DEM
pd-1593518174052711-5,REP
pd-159371334149320-4,REP
pd-159382970760695-2,REP
pd-1593853870827839-1,DEM
pd-1594100624202424-5,REP
pd-159422384079137-3,DEM
pd-159433914079029-1,DEM
pd-159451857482535-5,DEM
pd-1595575670754558-2,REP
pd-159616034235-4,REP
pd-159624224056415-2,DEM
pd-159624224056415-3,DEM
pd-159645120768158-1,DEM
pd-159645120768158-3,DEM
pd-159658557547960-4,REP
pd-159685067429093-4,REP
pd-15982076922-2,DEM
pd-1598840813532406-4,REP
pd-1599237673639735-1,DEM
pd-159964696102-2,REP
pd-1599674080263754-2,DEM
pd-160002010799329-2,DEM
pd-1600300510259910-3,DEM
pd-1600352356914768-3,REP
pd-1600352356914768-4,REP
pd-160051024638283-2,REP
pd-160066137362638-2,REP
pd-1600907069987131-1,DEM
pd-160135337361331-1,DEM
pd-160135337361331-3,DEM
pd-160191644025128-5,DEM
pd-1602437029969686-2,DEM
pd-160276650787505-1,DEM
pd-1602934239990008-1,DEM
pd-160389977329803-3,REP
pd-160389977329803-4,REP
pd-1603970836515319-3,DEM
pd-160427944083369-3,REP
pd-1604371783193820-2,DEM
pd-160513344045084-1,REP
pd-1605624399676319-6,DEM
pd-1605624399676319-9,DEM
pd-1605970202751501-3,REP
pd-1606089866342694-1,DEM
pd-1606285692978082-1,REP
pd-160630887998827-4,DEM
pd-160630887998827-7,DEM
pd-160645331112654-3,REP
pd-160647905568-4,DEM
pd-1607055266211413-4,DEM
pd-1607769002853598-2,DEM
pd-160812223943418-1,DEM
pd-160851544577718-1,DEM
pd-160967620648771-2,DEM
pd-161032991460-NA,REP
pd-1610431312616240-1,REP
pd-1610588429176105-2,DEM
pd-1610834479233860-4,DEM
pd-161102319066-2,DEM
pd-161107820658032-2,DEM
pd-161107820658032-3,DEM
pd-161177032727-3,DEM
pd-161183970656851-2,DEM
pd-161218787926274-5,DEM
pd-1613146062150988-1,DEM
pd-161331700649595-1,REP
pd-1613512502291594-1,DEM
pd-1613516851999536-3,REP
pd-1613516851999536-5,DEM
pd-1614222468654688-2,DEM
pd-1614294382123432-2,DEM
pd-161440493926986-2,REP
pd-161453087348302-4,REP
pd-1614661592087731-3,REP
pd-1615018905412860-4,DEM
pd-1615615415135060-4,REP
pd-161639093920196-2,DEM
pd-161664484006661-1,REP
pd-1616728165212478-3,DEM
pd-1616742801908753-1,REP
pd-161744203910737-4,REP
pd-16177663441-2,REP
pd-1617803415004798-3,DEM
pd-1617857498540764-2,DEM
pd-161787167204601-3,DEM
pd-161879897191723-3,DEM
pd-161940217189076-1,DEM
pd-1619835864937944-1,DEM
pd-1619846278287279-4,DEM
pd-162050418621-1,DEM
pd-162069790604-5,DEM
pd-162076837657905-1,REP
pd-1620825758014783-1,DEM
pd-1621001068145811-2,DEM
pd-1621001068145811-3,DEM
pd-1621306088182739-2,DEM
pd-162244692732-5,DEM
pd-1622448958007112-3,REP
pd-1622901917978996-1,DEM
pd-1623605164598142-1,DEM
pd-162411397194063-1,REP
pd-1624206881186861-4,DEM
pd-1624947211154306-3,DEM
pd-162520673590-3,DEM
pd-162560317223793-3,REP
pd-162599893848-1,REP
pd-162609130462859-3,DEM
pd-162647007417024-1,DEM
pd-162654970989432-3,DEM
pd-162654970989432-4,DEM
pd-16266289036-3,REP
pd-1626709737546995-1,REP
pd-1626756830783750-2,DEM
pd-1626954784219531-1,REP
pd-1627212824167934-2,DEM
pd-162791200426579-2,DEM
pd-162842912534587-1,DEM
pd-162863678715-1,DEM
pd-1628922377207463-2,REP
pd-1629844773973592-2,DEM
pd-163101747070769-4,REP
pd-163148530407080-2,DEM
pd-16317479654-1,DEM
pd-163198590983790-2,REP
pd-163202650462603-4,DEM
pd-1632336936860109-1,REP
pd-1632659996771905-1,REP
pd-1632814840319802-2,DEM
pd-1632866270065962-1,DEM
pd-163303407407167-1,REP
pd-1634651343331439-2,DEM
pd-163547480340494-1,DEM
pd-163548954254181-3,DEM
pd-163577940643007-3,REP
pd-163684173651518-3,DEM
pd-1637079489844025-2,DEM
pd-1638142409750305-4,DEM
pd-1638142409750305-5,DEM
pd-163832543631009-3,DEM
pd-1638554293093364-1,DEM
pd-163863510299119-3,DEM
pd-1639114853033755-1,DEM
pd-1639262936323284-1,DEM
pd-1639322866372123-1,DEM
pd-1639580672939851-1,REP
pd-163961527468154-4,DEM
pd-163965296965203-10,DEM
pd-163965296965203-6,DEM
pd-164008248935-1,DEM
pd-1640136779635989-2,DEM
pd-1640304252653092-2,DEM
pd-1640304252653092-NA,DEM
pd-164049599660-4,DEM
pd-164049599660-5,DEM
pd-1640974916008350-2,REP
pd-1641015179489659-1,DEM
pd-164175950965469-3,DEM
pd-164223783681838-1,REP
pd-1642386799323957-4,DEM
pd-164302750336862-2,DEM
pd-164326783768856-2,REP
pd-1643338845983370-3,DEM
pd-164346573622795-1,DEM
pd-1643757559196160-4,DEM
pd-164382713595601-2,DEM
pd-1643869375705798-1,DEM
pd-164389698861-4,DEM
pd-164427643612907-2,DEM
pd-164427643612907-4,DEM
pd-164484093958327-1,REP
pd-16453004404-NA,DEM
pd-1645845948967850-2,DEM
pd-164637596937136-1,DEM
pd-164637596937136-4,REP
pd-164670760893-1,REP
pd-1646776195450164-2,DEM
pd-164696472492-1,DEM
pd-1647227788866557-2,REP
pd-164726923717811-4,DEM
pd-164734040266858-2,DEM
pd-1647375485503072-1,DEM
pd-164737910998298-3,DEM
pd-164765750288754-3,DEM
pd-164771506031-3,DEM
pd-164771506031-5,REP
pd-164773741398-2,DEM
pd-16477459734-3,DEM
pd-164779816968453-1,REP
pd-1647821965324793-1,DEM
pd-16481889575-3,REP
pd-164829338692-1,REP
pd-1648680305384418-1,REP
pd-1649500268614178-3,DEM
pd-164966660351345-1,REP
pd-164966660351345-NA,REP
pd-1649750205056932-4,DEM
pd-1650142418618920-2,DEM
pd-1650167181867684-2,REP
pd-1650167181867684-3,DEM
pd-1650750011823701-2,REP
pd-1651272545126884-1,DEM
pd-165137306859357-2,DEM
pd-16519899330-7,REP
pd-1652562908172918-2,DEM
pd-165258338138-1,DEM
pd-16534314739-3,DEM
pd-16534314739-4,DEM
pd-1653451108292282-1,DEM
pd-1653885501501009-1,DEM
pd-165389563499884-1,REP
pd-1654065161367309-3,REP
pd-165437143498038-1,REP
pd-1654634867883150-3,REP
pd-1654634867883150-4,DEM
pd-1655070894799237-4,DEM
pd-1655317144553574-5,DEM
pd-165551260479306-5,DEM
pd-1656006624668299-1,REP
pd-165674110118949-6,REP
pd-1656799141238276-1,DEM
pd-165858562140-3,DEM
pd-165858562140-4,DEM
pd-165883810189248-4,DEM
pd-165948483437012-2,REP
pd-165974870251-6,DEM
pd-165987503528599-2,REP
pd-166058750093839-3,DEM
pd-166060673456299-2,DEM
pd-1661141377494291-3,REP
pd-1661332784149884-4,REP
pd-1661431237412892-3,DEM
pd-166162000175074-1,DEM
pd-1661882727239827-1,REP
pd-1661882727239827-4,DEM
pd-166194476728392-3,REP
pd-1662317660757785-4,REP
pd-1662654477315556-1,DEM
pd-166269923431086-1,REP
pd-1662772044007882-1,DEM
pd-166281383958247-2,DEM
pd-166282472177691-1,REP
pd-1663517940568948-2,DEM
pd-1663633860555352-3,DEM
pd-1663633860555352-4,REP
pd-166384506863088-1,DEM
pd-1664493223829904-6,REP
pd-166451843389178-2,DEM
pd-166487965298-4,DEM
pd-1664882157146942-1,DEM
pd-166497040064181-1,DEM
pd-166618413413767-1,REP
pd-1666463480325463-3,REP
pd-1666463480325463-4,DEM
pd-1666922183524165-3,DEM
pd-166718450405-2,REP
pd-166732173519455-4,REP
pd-1667638686847579-3,DEM
pd-1667702233477156-2,REP
pd-166833599370-2,DEM
pd-166833599370-3,REP
pd-166895013358505-1,DEM
pd-166928823355401-2,DEM
pd-166935370075867-5,DEM
pd-16695101734-2,DEM
pd-1669532483372455-2,REP
pd-1669941646417657-2,DEM
pd-167139593306791-2,DEM
pd-167139593306791-3,DEM
pd-1671503326464563-1,REP
pd-1671866279626446-2,DEM
pd-1672061526405158-2,DEM
pd-1673120782936548-1,REP
pd-167312599983011-NA,DEM
pd-1673521692874254-1,REP
pd-167397780555638-2,REP
pd-1674353462677208-4,DEM
pd-167456979953492-1,DEM
pd-1674840839435526-3,DEM
pd-1674963542776748-3,DEM
pd-1675724796069254-4,REP
pd-167586229923327-2,DEM
pd-167586229923327-3,DEM
pd-167632317173403-1,DEM
pd-167677109927092-3,DEM
pd-167691990477949-4,DEM
pd-1677111425839949-4,REP
pd-167721133253158-2,DEM
pd-1677494095663358-2,DEM
pd-167819383282739-2,DEM
pd-167850789897372-4,DEM
pd-1678616769061606-1,DEM
pd-1678616769061606-3,DEM
pd-1678954109069109-1,DEM
pd-16792125167-5,REP
pd-1679259212348430-4,REP
pd-1679402428737441-1,REP
pd-1679521432262834-1,DEM
pd-1679603728947883-2,REP
pd-168109446538119-5,REP
pd-168216263203159-2,DEM
pd-1682876188698809-3,DEM
pd-1683805235011654-4,DEM
pd-168437595046-4,REP
pd-1684519108446563-1,DEM
pd-168453326925652-2,DEM
pd-168622916663448-2,REP
pd-168684399931699-2,DEM
pd-168684909811810-1,DEM
pd-168736177156526-1,REP
pd-168857193154545-2,REP
pd-168876449866088-4,DEM
pd-168956290515736-3,REP
pd-169021609813882-1,REP
pd-169034376562081-NA,DEM
pd-1690390361215211-1,REP
pd-1690391157890179-1,REP
pd-169042736456594-4,DEM
pd-169124877249-4,DEM
pd-169124877249-5,DEM
pd-1691628854435310-2,REP
pd-1691908567616789-2,DEM
pd-169196224815-4,DEM
pd-169204449790211-5,REP
pd-169258595138-1,DEM
pd-169277310432049-1,DEM
pd-169282116541956-2,DEM
pd-169282116541956-4,DEM
pd-169474649732014-1,DEM
pd-1695916253968884-1,DEM
pd-169597416843751-1,REP
pd-169597416843751-3,DEM
pd-169668596476550-1,DEM
pd-169710960125365-1,DEM
pd-169730569777763-3,DEM
pd-1697767360487915-2,REP
pd-169840807024913-4,REP
pd-169840807024913-5,REP
pd-1699367606849159-2,DEM
pd-169968630290554-5,DEM
pd-1700040490027062-1,DEM
pd-1700346616875396-1,REP
pd-1700662663483437-1,DEM
pd-170126260000702-2,REP
pd-170167889747936-1,DEM
pd-17023576156-3,DEM
pd-1702595286657629-3,DEM
pd-170274930265360-1,REP
pd-170309409666124-4,DEM
pd-1703389286598916-5,DEM
pd-170437389362-2,DEM
pd-170458177029365-1,DEM
pd-1704683609848735-2,DEM
pd-170539042978124-4,DEM
pd-170591064699-4,DEM
pd-1706206872929391-1,DEM
pd-1706595809591228-2,REP
pd-1706888682876669-1,REP
pd-1707020656236599-1,DEM
pd-1707712656158029-2,DEM
pd-1707823392631263-3,DEM
pd-170858066902487-1,REP
pd-1708829106037461-1,DEM
pd-170943973012102-2,DEM
pd-1709657975990391-4,REP
pd-170980280933-3,DEM
pd-1711390915783604-4,REP
pd-171198224603860-1,DEM
pd-171242120243647-4,REP
pd-1712722335614844-1,DEM
pd-171287339973880-5,DEM
pd-171287339973880-8,DEM
pd-1713983962155278-3,REP
pd-1714632911933752-1,DEM
pd-1714655051928822-1,DEM
pd-171524666565192-4,DEM
pd-171524799646807-1,DEM
pd-171531456850148-3,REP
pd-1715387878748570-1,DEM
pd-171540600327698-4,DEM
pd-171565247869-4,DEM
pd-1715659718725537-4,DEM
pd-1716095885128520-3,DEM
pd-171617431898-1,DEM
pd-171651620209487-1,DEM
pd-1717838951777008-1,REP
pd-17179602735-1,DEM
pd-1717969048513435-1,DEM
pd-171809006194936-4,DEM
pd-1719000921660893-5,REP
pd-171920616312372-1,DEM
pd-172014010476-1,DEM
pd-172014073401424-3,DEM
pd-172014073401424-4,DEM
pd-17203056985-1,DEM
pd-172089276174274-1,REP
pd-1721333671443168-2,DEM
pd-172258761135-2,DEM
pd-172308272871056-2,DEM
pd-1723300324586437-3,REP
pd-1724461707622429-1,DEM
pd-1724612647758169-1,REP
pd-1724994567724608-2,REP
pd-172508371029239-1,DEM
pd-172543389448479-3,DEM
pd-1725748501003764-1,DEM
pd-172617380320743-5,DEM
pd-172683773493-NA,DEM
pd-17270171477-6,REP
pd-172720494402-2,REP
pd-172723476083583-4,DEM
pd-17274984050-6,DEM
pd-172758932738142-4,DEM
pd-172764672811067-2,REP
pd-172783160290727-4,DEM
pd-172802309398509-1,DEM
pd-172803493594608-3,REP
pd-172887026714745-2,DEM
pd-172917559581472-4,DEM
pd-1729198467311786-3,REP
pd-172946850901-2,REP
pd-172957447209-2,DEM
pd-172986976214942-1,DEM
pd-172986976214942-2,DEM
pd-1730853503804115-3,DEM
pd-1731084720451495-1,DEM
pd-173119973267153-2,REP
pd-1731753830377840-2,DEM
pd-173263326992-NA,DEM
pd-1733355166885678-1,REP
pd-173347889382554-2,DEM
pd-1734161613537723-3,DEM
pd-173470656019870-5,DEM
pd-1734821056805950-2,DEM
pd-173493288120463-1,REP
pd-173517228094850-1,DEM
pd-1735441880027339-1,REP
pd-173544279341809-2,DEM
pd-173550676035566-2,DEM
pd-173550676035566-3,DEM
pd-1735941900014569-1,REP
pd-1736289336607318-3,DEM
pd-17364823283-6,DEM
pd-173723515097-2,DEM
pd-173753129419169-4,REP
pd-173774026036592-2,DEM
pd-173795099976831-4,DEM
pd-173801453483019-2,DEM
pd-1738456842892856-5,DEM
pd-1738627363100589-2,DEM
pd-174009339411865-3,REP
pd-17401687186-3,REP
pd-174031032346-1,DEM
pd-174036339746249-2,REP
pd-174057765941-5,REP
pd-17414523278-2,REP
pd-174174253218555-2,DEM
pd-174233076600386-4,REP
pd-174233206565690-1,DEM
pd-174249462984314-2,REP
pd-17432811417-11,DEM
pd-17432811417-14,DEM
pd-17432811417-19,DEM
pd-17432811417-23,DEM
pd-17432811417-24,DEM
pd-17432811417-26,REP
pd-1743330725953647-4,REP
pd-174354519466-1,OTHER
pd-174417116551655-3,DEM
pd-1745151388914492-1,DEM
pd-1745801182406092-3,DEM
pd-1746761528940063-6,REP
pd-1746898268696332-2,DEM
pd-174693403292105-3,DEM
pd-1746962408911790-2,DEM
pd-1747038068858379-3,DEM
pd-1747132688647028-1,DEM
pd-1747373018840736-1,DEM
pd-17475614410-3,REP
pd-174777196873-1,DEM
pd-174793662656828-1,DEM
pd-1749236308704763-4,DEM
pd-1749263095305352-1,REP
pd-174941115857811-1,DEM
pd-174941966217379-4,REP
pd-1750699881894920-4,REP
pd-1751620555099797-2,DEM
pd-175168154589-2,DEM
pd-1752211025000504-1,REP
pd-175265372521552-2,DEM
pd-175335262547741-3,DEM
pd-175383009616202-2,REP
pd-175403889150682-1,DEM
pd-1754155044843551-NA,REP
pd-1754592087930280-1,DEM
pd-17548474116-2,REP
pd-1754859074566368-1,DEM
pd-1755022754558753-1,DEM
pd-175684735839705-2,REP
pd-1756921354545136-1,DEM
pd-175794199134424-2,DEM
pd-1758364867712456-7,DEM
pd-175867185762204-1,REP
pd-175886458122-2,DEM
pd-175886458122-5,DEM
pd-175904769226858-2,DEM
pd-1759098384325233-4,DEM
pd-1759257837428789-2,REP
pd-176028039758099-2,DEM
pd-176036105183-2,DEM
pd-176036105183-5,DEM
pd-176081831865-2,REP
pd-176112497354667-1,DEM
pd-1761372874133736-2,DEM
pd-1761518934128709-4,DEM
pd-1761695770819172-2,DEM
pd-176238466533-5,REP
pd-176298002638-1,REP
pd-17630094490-3,REP
pd-176398092558933-2,DEM
pd-1764185850558806-1,DEM
pd-176593453929677-NA,DEM
pd-176596969474162-4,REP
pd-176610422701030-2,REP
pd-1766453293448241-2,DEM
pd-1766499490090496-3,REP
pd-176685126326929-3,REP
pd-1766893923542576-3,REP
pd-1766994643530507-1,REP
pd-176707339362748-1,DEM
pd-1767202653345165-2,REP
pd-1767545873461106-3,DEM
pd-176889585684668-1,REP
pd-1769458310023327-2,DEM
pd-1769859089982002-NA,DEM
pd-176998701588-2,DEM
pd-1772400729646957-1,DEM
pd-177380625645754-2,REP
pd-177405885640222-1,DEM
pd-1774512992760527-1,REP
pd-1775253802702723-2,DEM
pd-1775452652560512-1,DEM
pd-1775452652560512-2,DEM
pd-1775479846060713-4,REP
pd-1775685499406954-1,REP
pd-1775761322494009-NA,REP
pd-1777221555926648-1,DEM
pd-1777250859268953-3,REP
pd-177725632972150-3,DEM
pd-177725632972150-4,DEM
pd-1777350702523502-2,REP
pd-177738085711308-1,DEM
pd-177755026139009-4,REP
pd-1778198349149076-3,REP
pd-177821655601210-1,DEM
pd-177894477130895-1,DEM
pd-1779100639052344-2,DEM
pd-1780238975586579-3,DEM
pd-178051136001622-3,REP
pd-1780864691946908-1,DEM
pd-178167012580097-2,DEM
pd-178194265545952-4,REP
pd-1782607892044953-2,DEM
pd-178262458878543-2,DEM
pd-1782625915352329-3,DEM
pd-1782649098670698-3,REP
pd-178371108015-1,REP
pd-178383505546080-1,REP
pd-1783856745243536-2,REP
pd-1783950361879203-1,REP
pd-178430252363303-2,REP
pd-1784931335068328-3,REP
pd-1785773445002828-1,REP
pd-178602115837123-6,DEM
pd-178710392177780-1,REP
pd-178750426009845-1,REP
pd-178775455479279-3,REP
pd-178835922297833-2,DEM
pd-1788530101402591-3,REP
pd-178884762266415-3,REP
pd-178889687196-1,REP
pd-178891762124413-1,DEM
pd-178891762124413-3,REP
pd-178891762124413-4,DEM
pd-178934048813608-1,REP
pd-1790243221224835-3,DEM
pd-1790258774419239-1,DEM
pd-1790396354517998-1,REP
pd-179042532903649-4,REP
pd-179055638616-1,REP
pd-1790999320918521-3,REP
pd-17911165812-3,DEM
pd-17911165812-4,DEM
pd-179128582245878-4,DEM
pd-1791315257824704-1,DEM
pd-179132392740332-3,REP
pd-1792608671034644-4,DEM
pd-1792608954301636-3,DEM
pd-1793806890896987-3,REP
pd-179413208788797-1,DEM
pd-1794865500788771-2,DEM
pd-179508258738036-4,DEM
pd-179513292162226-4,REP
pd-1795835404060938-2,REP
pd-179690228751414-1,REP
pd-1797087313938555-5,DEM
pd-179903415374627-2,DEM
pd-180024415404279-1,DEM
pd-180060629247353-2,DEM
pd-180101802749854-1,REP
pd-180128395351326-2,DEM
pd-1801742833410767-1,DEM
pd-18017481462-2,REP
pd-18017481462-3,DEM
pd-1802042936705554-2,REP
pd-1802177709900081-2,REP
pd-1802177709900081-4,DEM
pd-180224462708311-2,REP
pd-180252152142614-1,DEM
pd-1802584223384451-4,REP
pd-1803113363255629-1,DEM
pd-1804156426550062-3,DEM
pd-1804339879795928-2,DEM
pd-180540152778924-2,REP
pd-180545418781489-4,DEM
pd-1805871639743642-3,DEM
pd-180633277197-1,DEM
pd-1806547276309543-NA,REP
pd-18079407397-5,REP
pd-18082780500-4,DEM
pd-1808811535837810-1,REP
pd-180896822114-3,DEM
pd-1809078699219595-2,DEM
pd-1809715209318581-2,REP
pd-1809715209318581-4,REP
pd-1810409369206341-2,DEM
pd-181043537365438-1,REP
pd-1810758855819493-4,REP
pd-1812305765524944-3,DEM
pd-181279682257478-4,DEM
pd-181438572390-1,DEM
pd-181667282733277-1,DEM
pd-1817346558513692-2,REP
pd-181769025220502-3,REP
pd-1818137318253942-6,DEM
pd-181813995726-NA,REP
pd-181888625087-4,REP
pd-181924628560212-1,DEM
pd-181924628560212-3,DEM
pd-1820235708204209-2,REP
pd-1820320154921428-1,REP
pd-182034571982073-2,REP
pd-18211169490-2,REP
pd-182113878808384-2,DEM
pd-182153951796246-5,DEM
pd-182193211815005-1,REP
pd-1822097114750745-5,DEM
pd-182242252476443-1,DEM
pd-182242252476443-2,DEM
pd-182359129288975-2,DEM
pd-1823961047920162-2,DEM
pd-182456019674-1,DEM
pd-1824908164443637-1,DEM
pd-18252637257-1,REP
pd-1825319941047670-4,DEM
pd-182567716746-1,DEM
pd-182605735142870-3,REP
pd-182618868452902-2,DEM
pd-182620315479-1,DEM
pd-182620315479-NA,DEM
pd-182658925089088-4,DEM
pd-182723117043-5,REP
pd-182821668513294-3,OTHER
pd-1828317150772773-1,DEM
pd-1828404160726282-1,DEM
pd-182849798561805-2,DEM
pd-1828916194101104-1,DEM
pd-1828990267361918-3,DEM
pd-1828990267361918-4,DEM
pd-1829532087323124-2,DEM
pd-1829829067339151-4,REP
pd-1829941277232215-2,DEM
pd-182997028419749-1,DEM
pd-183020072173458-1,DEM
pd-183021048415283-3,DEM
pd-1832245947018802-1,REP
pd-183230542015806-1,DEM
pd-1832444886769158-1,DEM
pd-1832744013698336-3,DEM
pd-183285718815021-1,DEM
pd-1832886850292310-3,DEM
pd-1833189886697535-1,DEM
pd-183361771701783-1,DEM
pd-183388441737673-2,REP
pd-183388441737673-3,REP
pd-183424985463330-5,DEM
pd-183426652387471-3,REP
pd-183450098373666-3,DEM
pd-183472861249-3,DEM
pd-183484875153093-3,REP
pd-183484875153093-4,REP
pd-18356619353-1,DEM
pd-1835838916635491-2,DEM
pd-183604685754-1,REP
pd-1836729716625215-3,DEM
pd-1837356639851101-4,DEM
pd-183790230111-1,REP
pd-183790230111-2,REP
pd-18379179328-1,DEM
pd-18379179328-2,DEM
pd-183830988896872-3,DEM
pd-183930088337705-NA,DEM
pd-183963015310306-1,REP
pd-1840062339636847-1,REP
pd-184040026329-1,REP
pd-184066074951201-NA,DEM
pd-1840801456158640-1,DEM
pd-184104508356643-5,REP
pd-1841692652719716-2,DEM
pd-1842341652707472-1,DEM
pd-184432452822-3,DEM
pd-184436331580348-1,REP
pd-1844412109137727-3,DEM
pd-1844646309115791-3,DEM
pd-184467541581224-1,REP
pd-184476958879909-2,DEM
pd-1845276158947019-4,DEM
